Trial Number,Participant,Response,ResponsePeriodOnset,RT,Seed,Cue Frequency,Cue Frequency Range,Choice Frequency,Choice Frequency Range,Coherence
506,fr,diff,5551.177959600056,0.7400137999793515,12345,4000.0,0.5,4000.0,0.5,0.9
507,fr,diff,5558.175712400058,0.6485216999426484,12345,4000.0,0.5,4000.0,0.5,0.9
508,fr,diff,5565.096424100047,0.6381039999541827,12345,4000.0,0.5,4000.0,0.5,0.9
509,fr,diff,5571.99241050001,0.6589454000350088,12345,4000.0,0.5,8000.0,0.5,0.9
510,fr,diff,5574.909336200042,0.7502244999632239,12345,4000.0,0.5,4000.0,0.5,0.9
511,fr,diff,5581.965850300039,0.7314953000168316,12345,4000.0,0.5,4000.0,0.5,0.9
512,fr,same,5588.969995400053,1.8874512999900617,12345,4000.0,0.5,4000.0,0.5,0.9
513,fr,same,5593.1277308000135,0.7899468000396155,12345,4000.0,0.5,8000.0,0.5,0.9
514,fr,diff,5600.194170200033,0.6077086000004783,12345,4000.0,0.5,8000.0,0.5,0.9
515,fr,same,5603.072068700043,0.7389735999749973,12345,4000.0,0.5,8000.0,0.5,0.9
516,fr,same,5610.12746670004,1.5223833000054583,12345,4000.0,0.5,4000.0,0.5,0.9
517,fr,same,5613.974027000018,0.7699644000385888,12345,4000.0,0.5,8000.0,0.5,0.9
518,fr,same,5620.993697900034,0.9247218999662437,12345,4000.0,0.5,4000.0,0.5,0.9
519,fr,same,5624.188578300003,1.0022679000394419,12345,4000.0,0.5,4000.0,0.5,0.9
520,fr,same,5627.445977800002,1.0326928000431508,12345,4000.0,0.5,8000.0,0.5,0.9
521,fr,diff,5634.7523972000345,0.6783537999726832,12345,4000.0,0.5,8000.0,0.5,0.9
522,fr,same,5637.677600400057,0.7796095999656245,12345,4000.0,0.5,4000.0,0.5,0.9
523,fr,same,5640.711140400032,0.7495106999995187,12345,4000.0,0.5,4000.0,0.5,0.9
524,fr,same,5643.752519400034,0.7412720000138506,12345,4000.0,0.5,8000.0,0.5,0.9
525,fr,diff,5650.753393600055,0.6076325999456458,12345,4000.0,0.5,8000.0,0.5,0.9
526,fr,diff,5653.628598300042,0.6197356999618933,12345,4000.0,0.5,4000.0,0.5,0.9
527,fr,diff,5660.53650560003,1.6508448999957182,12345,4000.0,0.5,8000.0,0.5,0.9
528,fr,diff,5664.517801500042,0.5680180999916047,12345,4000.0,0.5,8000.0,0.5,0.9
529,fr,diff,5667.359332000022,0.5973085000296123,12345,4000.0,0.5,4000.0,0.5,0.9
530,fr,diff,5674.219457900035,0.822104999970179,12345,4000.0,0.5,4000.0,0.5,0.9
531,fr,diff,5681.294685800036,0.6580187000217848,12345,4000.0,0.5,8000.0,0.5,0.9
532,fr,diff,5684.211222300015,0.6075086999917403,12345,4000.0,0.5,8000.0,0.5,0.9
533,fr,diff,5687.130023500009,0.637762600032147,12345,4000.0,0.5,4000.0,0.5,0.9
534,fr,diff,5694.05306320003,0.567817599978298,12345,4000.0,0.5,8000.0,0.5,0.9
535,fr,diff,5696.893729500007,0.6489424000028521,12345,4000.0,0.5,8000.0,0.5,0.9
536,fr,diff,5699.799409400031,0.6278012000257149,12345,4000.0,0.5,4000.0,0.5,0.9
537,fr,diff,5706.681505900051,0.6594135999912396,12345,4000.0,0.5,4000.0,0.5,0.9
538,fr,same,5713.600008400041,3.7380118999863043,12345,4000.0,0.5,4000.0,0.5,0.9
539,fr,same,5719.601001400035,0.7800070000230335,12345,4000.0,0.5,8000.0,0.5,0.9
540,fr,same,5726.648201200005,1.2958175000385381,12345,4000.0,0.5,8000.0,0.5,0.9
541,fr,diff,5734.219686900033,0.7830002999980934,12345,4000.0,0.5,8000.0,0.5,0.9
542,fr,same,5737.294484700018,0.9439007000182755,12345,4000.0,0.5,4000.0,0.5,0.9
543,fr,same,5740.516619900009,0.7919315000181086,12345,4000.0,0.5,4000.0,0.5,0.9
544,fr,same,5743.594833600044,0.8857585999649018,12345,4000.0,0.5,8000.0,0.5,0.9
545,fr,same,5750.7477903000545,0.9110238999710418,12345,4000.0,0.5,4000.0,0.5,0.9
546,fr,same,5753.923510500055,0.8832374999765307,12345,4000.0,0.5,8000.0,0.5,0.9
547,fr,same,5761.065543400007,0.8732930000405759,12345,4000.0,0.5,8000.0,0.5,0.9
548,fr,diff,5768.2083680000505,3.1334509999724105,12345,4000.0,0.5,4000.0,0.5,0.9
549,fr,same,5777.597914300044,2.580675599980168,12345,4000.0,0.5,4000.0,0.5,0.9
550,fr,same,5782.472571600054,0.9622696999576874,12345,4000.0,0.5,4000.0,0.5,0.9
551,fr,same,5785.705534500012,0.7321151000214741,12345,4000.0,0.5,8000.0,0.5,0.9
552,fr,diff,5792.708653000009,2.094720499997493,12345,4000.0,0.5,4000.0,0.5,0.9
553,fr,diff,5801.064592000039,2.0808891999768093,12345,4000.0,0.5,4000.0,0.5,0.9
554,fr,same,5809.411648700014,2.8809450000408106,12345,4000.0,0.5,4000.0,0.5,0.9
555,fr,diff,5814.568448200007,0.6087317000492476,12345,4000.0,0.5,8000.0,0.5,0.9
556,fr,diff,5817.443508300057,0.5772156999446452,12345,4000.0,0.5,8000.0,0.5,0.9
557,fr,diff,5820.291144800023,0.8201177000300959,12345,4000.0,0.5,8000.0,0.5,0.9
558,fr,diff,5823.407926100015,0.761773300007917,12345,4000.0,0.5,4000.0,0.5,0.9
559,fr,diff,5830.441979700001,0.00017530005425214767,12345,4000.0,0.5,8000.0,0.5,0.9
560,fr,diff,5832.707431900024,0.669017200008966,12345,4000.0,0.5,4000.0,0.5,0.9
561,fr,diff,5839.6482711000135,1.445189099991694,12345,4000.0,0.5,4000.0,0.5,0.9
562,fr,diff,5847.3685398000525,4.910999199957587,12345,4000.0,0.5,8000.0,0.5,0.9
563,fr,diff,5854.551625900029,1.764565700024832,12345,4000.0,0.5,8000.0,0.5,0.9
564,fr,diff,5858.630596000003,0.7085441000526771,12345,4000.0,0.5,8000.0,0.5,0.9
565,fr,diff,5861.605493900017,1.0130194000084884,12345,4000.0,0.5,4000.0,0.5,0.9
566,fr,diff,5868.884175700019,0.8097941000014544,12345,4000.0,0.5,4000.0,0.5,0.9
567,fr,diff,5875.9469035000075,167.9652223000303,12345,4000.0,0.5,8000.0,0.5,0.9
568,fr,diff,6046.176642100036,1.0123724999721162,12345,4000.0,0.5,4000.0,0.5,0.9
569,fr,diff,6053.469534000033,1.4571188999689184,12345,4000.0,0.5,8000.0,0.5,0.9
570,fr,diff,6057.184741400008,0.6480875000124797,12345,4000.0,0.5,8000.0,0.5,0.9
571,fr,diff,6060.13349410001,0.6177685000002384,12345,4000.0,0.5,4000.0,0.5,0.9
572,fr,diff,6066.998856500024,0.6986534000025131,12345,4000.0,0.5,4000.0,0.5,0.9
573,fr,diff,6073.970511800027,0.5568997000227682,12345,4000.0,0.5,4000.0,0.5,0.9
574,fr,diff,6080.790869400022,232.3034896000172,12345,4000.0,0.5,8000.0,0.5,0.9
575,fr,diff,6315.3639950000215,0.6086664000176825,12345,4000.0,0.5,8000.0,0.5,0.9
576,fr,diff,6318.244151400053,0.5976703999913298,12345,4000.0,0.5,8000.0,0.5,0.9
577,fr,diff,6321.12427770003,0.5367262000218034,12345,4000.0,0.5,8000.0,0.5,0.9
578,fr,diff,6323.939172800048,0.6292311999714002,12345,4000.0,0.5,4000.0,0.5,0.9
579,fr,diff,6330.836641700007,0.5906737000332214,12345,4000.0,0.5,4000.0,0.5,0.9
580,fr,diff,6337.702799100021,6.708748799981549,12345,4000.0,0.5,4000.0,0.5,0.9
581,fr,diff,6350.717814500036,0.6600944999954663,12345,4000.0,0.5,8000.0,0.5,0.9
582,fr,diff,6353.6425646000425,0.7109468000126071,12345,4000.0,0.5,4000.0,0.5,0.9
583,fr,diff,6360.622391500045,0.6992894999566488,12345,4000.0,0.5,8000.0,0.5,0.9
584,fr,diff,6363.573745200003,0.00017310003750026226,12345,4000.0,0.5,8000.0,0.5,0.9
585,fr,diff,6365.86229140003,0.6910416000173427,12345,4000.0,0.5,4000.0,0.5,0.9
586,fr,diff,6372.8256927000475,0.6505304999882355,12345,4000.0,0.5,8000.0,0.5,0.9
587,fr,diff,6375.74210470001,0.7415731000364758,12345,4000.0,0.5,4000.0,0.5,0.9
588,fr,same,6382.738225900044,11.800837599963415,12345,4000.0,0.5,8000.0,0.5,0.9
589,fr,diff,6400.83439600002,0.5780054000206292,12345,4000.0,0.5,8000.0,0.5,0.9
590,fr,diff,6403.697686500032,0.5896405000239611,12345,4000.0,0.5,8000.0,0.5,0.9
591,fr,diff,6406.545956300048,0.7592940999893472,12345,4000.0,0.5,4000.0,0.5,0.9
592,fr,diff,6413.565669600037,0.7923782999860123,12345,4000.0,0.5,4000.0,0.5,0.9
593,fr,diff,6420.624688700016,0.6379504000069574,12345,4000.0,0.5,4000.0,0.5,0.9
594,fr,diff,6427.542944600049,4.172062499972526,12345,4000.0,0.5,4000.0,0.5,0.9
595,fr,diff,6437.985223600001,210.67123580002226,12345,4000.0,0.5,4000.0,0.5,0.9
596,fr,diff,6654.976440800005,2.4187334000016563,12345,4000.0,0.5,8000.0,0.5,0.9
597,fr,diff,6659.662012000044,0.6395735999685712,12345,4000.0,0.5,8000.0,0.5,0.9
598,fr,diff,6662.595576700056,0.7089201999478973,12345,4000.0,0.5,8000.0,0.5,0.9
599,fr,diff,6665.595093500044,0.8099439999787137,12345,4000.0,0.5,4000.0,0.5,0.9
